18,70,76,78,77,77,77,77,77,77,77,77,77,77,77,77,77,78,67,84,84,84,110,20,111,84,84,84,84,84,56,57,57,58,84,84,68,18,18,18,18,70,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,108,84,108,108,84,84,67,84,84,84,84,84,56,57,57,57,58,84,68,18,18,18,
18,71,53,84,84,84,84,84,84,84,3,84,84,84,84,84,84,84,84,84,84,84,110,20,111,84,84,84,84,56,74,74,74,74,57,58,68,18,18,18,18,71,53,93,94,94,94,94,94,94,94,94,94,94,94,94,94,94,95,84,10,11,84,84,84,84,84,84,84,56,74,74,74,74,74,58,68,18,18,18,
18,18,70,84,84,84,84,84,84,84,37,84,84,84,84,84,84,84,84,84,84,84,110,20,111,84,84,116,117,73,74,74,74,74,74,75,68,18,18,18,18,18,70,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,27,28,84,84,84,84,84,116,117,73,74,74,74,89,74,75,68,18,18,18,
18,18,70,84,84,84,84,84,84,84,109,84,84,84,84,84,84,84,84,84,84,84,110,20,111,84,84,84,84,73,74,74,74,74,74,75,68,18,18,18,18,18,70,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,108,108,84,84,84,84,73,74,74,75,84,73,75,68,18,18,18,
18,18,70,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,37,84,84,84,84,84,73,74,74,74,74,74,75,68,18,18,18,18,18,70,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,10,11,84,84,84,84,73,74,74,75,84,73,75,68,18,18,18,
18,18,70,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,73,74,74,74,74,74,75,68,18,18,18,18,18,70,89,89,89,89,89,89,84,84,84,89,84,84,84,84,84,84,84,84,84,84,27,28,84,84,84,84,73,74,74,75,84,73,75,68,18,18,18,
18,18,70,8,9,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,67,74,74,74,74,74,74,75,68,18,18,18,18,18,70,8,9,89,89,89,89,108,108,108,38,89,108,84,84,84,84,84,84,84,84,84,84,84,84,84,67,74,74,74,74,57,74,75,68,18,18,18,
18,18,70,25,26,84,84,84,84,84,84,84,84,84,84,84,108,108,108,84,84,84,84,84,84,84,84,56,57,57,74,74,74,74,74,75,68,18,18,18,18,18,70,25,26,89,89,89,89,89,89,89,89,89,89,89,89,84,84,108,84,84,84,84,84,84,84,56,57,57,74,74,74,74,74,92,68,18,18,18,
18,18,71,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,90,91,91,91,91,91,91,91,92,68,18,18,18,18,18,71,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,90,91,91,91,91,91,91,92,67,68,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,71,52,52,52,52,52,52,52,52,52,72,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,71,52,52,52,52,52,52,52,52,52,72,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,69,69,69,69,69,69,18,69,69,69,69,69,69,69,69,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
100.0,300.0,820.0,100.0,1788.0,318.0,2120.0,668.0,1290.0,484.0,2428.0,206.0,2674.0,432.0,1744.0,620.0,1744.0,620.0,478.0,270.0,
276.0,748.0
12.52
